Budget,sim,Ind-Profit,Ind-Revenue,Ind-Cost,Ind-BidsMade,Ind-BidsWon,Ind-ClicksWon,Ind-%BudgetUsed,L2-Profit,L2-Revenue,L2-Cost,L2-BidsMade,L2-BidsWon,L2-ClicksWon,L2-%BudgetUsed,L2Ind-Profit,L2Ind-Revenue,L2Ind-Cost,L2Ind-BidsMade,L2Ind-BidsWon,L2Ind-ClicksWon,L2Ind-%BudgetUsed,Gr-Profit,Gr-Revenue,Gr-Cost,Gr-BidsMade,Gr-BidsWon,Gr-ClicksWon,Gr-%BudgetUsed
170.0,79.0,3584.409328325783,6206.0,-2621.590671674217,48956.0,10619.0,6206.0,0.7301176470588235,3136.092092032976,7905.0,-4768.9079079670255,49682.0,14739.0,7905.0,0.93,3339.243013614992,7663.0,-4323.756986385009,49994.0,14122.0,7663.0,0.9015294117647059,2501.762745468963,7344.0,-4842.237254531037,48717.0,13379.0,7344.0,0.864
170.0,80.0,3542.900934935111,6190.0,-2647.0990650648896,49399.0,10522.0,6190.0,0.7282352941176471,3085.3724771277675,7873.0,-4787.627522872233,49647.0,14549.0,7873.0,0.926235294117647,3257.328457968299,7597.0,-4339.671542031701,49974.0,13907.0,7597.0,0.8937647058823529,2562.3186862542634,7372.0,-4809.6813137457375,48773.0,13108.0,7372.0,0.8672941176470588
170.0,81.0,3552.097563158836,6186.0,-2633.9024368411638,49018.0,10630.0,6186.0,0.727764705882353,3160.950395386093,8016.0,-4855.049604613907,49612.0,14810.0,8016.0,0.9430588235294117,3334.0187452263167,7732.0,-4397.981254773684,49943.0,14179.0,7732.0,0.9096470588235294,2557.6726278310302,7403.0,-4845.327372168969,48714.0,13326.0,7403.0,0.8709411764705882
170.0,82.0,3564.342752605576,6219.0,-2654.657247394424,49015.0,10731.0,6219.0,0.7316470588235294,3078.904097216935,7877.0,-4798.095902783065,49734.0,14786.0,7877.0,0.9267058823529412,3308.16567907076,7657.0,-4348.834320929241,49931.0,14131.0,7657.0,0.9008235294117647,2494.4371201917493,7368.0,-4873.562879808251,48812.0,13459.0,7368.0,0.8668235294117647
170.0,83.0,3551.2872622380073,6187.0,-2635.712737761993,49210.0,10587.0,6187.0,0.7278823529411764,3164.0642132424327,7909.0,-4744.935786757566,49638.0,14532.0,7909.0,0.9304705882352942,3294.228607717449,7610.0,-4315.771392282552,50000.0,13951.0,7610.0,0.8952941176470588,2510.522288767697,7370.0,-4859.477711232304,48755.0,13225.0,7370.0,0.8670588235294118
170.0,84.0,3532.5000970299884,6136.0,-2603.4999029700116,48629.0,10526.0,6136.0,0.7218823529411764,3090.0928048196265,7888.0,-4797.907195180373,49685.0,14667.0,7888.0,0.928,3266.9186097951515,7593.0,-4326.0813902048485,49950.0,13997.0,7593.0,0.8932941176470588,2563.576216870578,7334.0,-4770.423783129422,48752.0,13145.0,7334.0,0.8628235294117647
170.0,85.0,3573.3201140115534,6183.0,-2609.6798859884457,48521.0,10515.0,6183.0,0.7274117647058823,3150.3045918295825,7932.0,-4781.695408170416,49671.0,14651.0,7932.0,0.9331764705882353,3332.506483587324,7692.0,-4359.4935164126755,49936.0,14069.0,7692.0,0.9049411764705882,2540.168468737499,7358.0,-4817.831531262502,48833.0,13263.0,7358.0,0.8656470588235294
170.0,86.0,3614.693763009777,6253.0,-2638.306236990223,48992.0,10643.0,6253.0,0.7356470588235294,3088.6308296819684,7898.0,-4809.369170318032,49724.0,14754.0,7898.0,0.9291764705882353,3319.060073591145,7677.0,-4357.939926408854,49948.0,14094.0,7677.0,0.9031764705882352,2528.5905891100447,7389.0,-4860.409410889955,48807.0,13315.0,7389.0,0.8692941176470588
170.0,87.0,3493.0442390966123,6154.0,-2660.9557609033877,49324.0,10668.0,6154.0,0.724,3060.2105806431646,7900.0,-4839.7894193568345,49712.0,14746.0,7900.0,0.9294117647058824,3206.630646807812,7580.0,-4373.369353192188,50000.0,14085.0,7580.0,0.8917647058823529,2471.483054489279,7285.0,-4813.516945510722,48760.0,13205.0,7285.0,0.8570588235294118
170.0,88.0,3557.8028644292617,6225.0,-2667.1971355707383,49173.0,10733.0,6225.0,0.7323529411764705,3084.8288736057834,7874.0,-4789.171126394218,49721.0,14724.0,7874.0,0.9263529411764706,3286.0573671257657,7617.0,-4330.942632874235,49971.0,14096.0,7617.0,0.8961176470588236,2530.255881060424,7356.0,-4825.744118939575,48829.0,13343.0,7356.0,0.8654117647058823
170.0,89.0,3578.73527403391,6242.0,-2663.2647259660903,48888.0,10810.0,6242.0,0.7343529411764705,3099.5256967094374,7932.0,-4832.474303290563,49676.0,14945.0,7932.0,0.9331764705882353,3303.0734794576697,7696.0,-4392.926520542331,49916.0,14336.0,7696.0,0.9054117647058824,2508.3499079344833,7342.0,-4833.650092065515,48728.0,13522.0,7342.0,0.863764705882353
170.0,90.0,3595.7439484259958,6190.0,-2594.256051574005,48718.0,10529.0,6190.0,0.7282352941176471,3145.10976566025,7897.0,-4751.89023433975,49687.0,14601.0,7897.0,0.9290588235294117,3337.951811386036,7650.0,-4312.048188613962,49971.0,13996.0,7650.0,0.9,2572.362838635161,7357.0,-4784.637161364837,48826.0,13248.0,7357.0,0.8655294117647059
170.0,91.0,3569.2963114501986,6182.0,-2612.7036885498005,48561.0,10475.0,6182.0,0.7272941176470589,3150.873388485013,7900.0,-4749.1266115149865,49678.0,14515.0,7900.0,0.9294117647058824,3318.5137888667664,7640.0,-4321.486211133234,49871.0,13914.0,7640.0,0.8988235294117647,2584.7215301280253,7360.0,-4775.278469871975,48775.0,13087.0,7360.0,0.8658823529411764
170.0,92.0,3600.1716064232505,6219.0,-2618.828393576749,48768.0,10615.0,6219.0,0.7316470588235294,3158.143197013311,7942.0,-4783.85680298669,49721.0,14697.0,7942.0,0.9343529411764706,3290.609859189356,7624.0,-4333.390140810643,49962.0,14075.0,7624.0,0.8969411764705882,2561.594728651945,7354.0,-4792.405271348055,48786.0,13287.0,7354.0,0.8651764705882353
170.0,93.0,3612.2586676999194,6229.0,-2616.7413323000806,48908.0,10572.0,6229.0,0.7328235294117647,3142.0643227217297,7947.0,-4804.935677278269,49729.0,14687.0,7947.0,0.9349411764705883,3288.4674640272538,7651.0,-4362.532535972747,49990.0,14057.0,7651.0,0.9001176470588236,2507.33398239391,7344.0,-4836.666017606089,48797.0,13219.0,7344.0,0.864
170.0,94.0,3502.4168379044945,6134.0,-2631.5831620955046,49300.0,10614.0,6134.0,0.7216470588235294,3113.6609598958926,7939.0,-4825.339040104109,49724.0,14696.0,7939.0,0.934,3262.21825126166,7588.0,-4325.78174873834,50000.0,13975.0,7588.0,0.8927058823529411,2567.775389286195,7360.0,-4792.2246107138035,48733.0,13157.0,7360.0,0.8658823529411764
170.0,95.0,3643.723749486667,6264.0,-2620.276250513332,48686.0,10615.0,6264.0,0.7369411764705882,3120.5860606125793,7939.0,-4818.413939387421,49655.0,14723.0,7939.0,0.934,3346.770879616393,7717.0,-4370.229120383607,49958.0,14140.0,7717.0,0.9078823529411765,2547.8103252427295,7391.0,-4843.189674757271,48743.0,13328.0,7391.0,0.8695294117647059
170.0,96.0,3658.569935655617,6274.0,-2615.430064344384,48584.0,10537.0,6274.0,0.7381176470588235,3210.7666207613083,8014.0,-4803.233379238692,49677.0,14725.0,8014.0,0.9428235294117647,3426.6425933564287,7794.0,-4367.357406643572,49951.0,14133.0,7794.0,0.9169411764705883,2628.4843793355008,7413.0,-4784.515620664499,48794.0,13232.0,7413.0,0.8721176470588236
170.0,97.0,3491.823331672064,6150.0,-2658.1766683279357,48943.0,10657.0,6150.0,0.7235294117647059,3117.1448354747235,7968.0,-4850.8551645252755,49733.0,14815.0,7968.0,0.9374117647058824,3279.6200414134682,7641.0,-4361.379958586532,49961.0,14093.0,7641.0,0.8989411764705882,2545.1344065142284,7393.0,-4847.865593485772,48753.0,13347.0,7393.0,0.869764705882353
170.0,98.0,3545.6110658546386,6145.0,-2599.3889341453614,49095.0,10574.0,6145.0,0.7229411764705882,3172.0341306148703,7943.0,-4770.965869385132,49724.0,14669.0,7943.0,0.9344705882352942,3262.35584133819,7568.0,-4305.644158661811,50000.0,13997.0,7568.0,0.8903529411764706,2495.354057505298,7303.0,-4807.645942494701,48822.0,13325.0,7303.0,0.8591764705882353
170.0,99.0,3561.3747400350726,6191.0,-2629.6252599649265,49166.0,10630.0,6191.0,0.7283529411764705,3119.987851329206,7869.0,-4749.012148670794,49735.0,14660.0,7869.0,0.9257647058823529,3279.9363212143235,7542.0,-4262.063678785676,50000.0,13951.0,7542.0,0.8872941176470588,2575.707326544955,7344.0,-4768.292673455045,48813.0,13245.0,7344.0,0.864
180.0,0.0,3650.103387838091,6471.0,-2820.89661216191,48953.0,11099.0,6471.0,0.719,3205.7545382621606,8252.0,-5046.24546173784,49710.0,15227.0,8252.0,0.9168888888888889,3388.948110073541,7998.0,-4609.051889926459,50000.0,14644.0,7998.0,0.8886666666666667,2645.98254470859,7619.0,-4973.01745529141,48754.0,13655.0,7619.0,0.8465555555555555
180.0,1.0,3637.9251573754304,6460.0,-2822.07484262457,49296.0,10987.0,6460.0,0.7177777777777777,3183.061139759305,8251.0,-5067.938860240695,49743.0,15135.0,8251.0,0.9167777777777778,3305.6586131933686,7939.0,-4633.34138680663,49975.0,14541.0,7939.0,0.8821111111111111,2650.069981750535,7634.0,-4983.930018249465,48776.0,13538.0,7634.0,0.8482222222222222
180.0,2.0,3625.892495130627,6509.0,-2883.107504869373,49079.0,11185.0,6509.0,0.7232222222222222,3165.887262394799,8272.0,-5106.112737605201,49720.0,15271.0,8272.0,0.9191111111111111,3275.398431356503,7926.0,-4650.601568643498,50000.0,14637.0,7926.0,0.8806666666666667,2554.2506445498843,7597.0,-5042.749355450116,48836.0,13720.0,7597.0,0.8441111111111111
180.0,3.0,3665.259979135668,6487.0,-2821.740020864332,49407.0,11055.0,6487.0,0.7207777777777777,3187.0268393283122,8232.0,-5044.973160671688,49748.0,15150.0,8232.0,0.9146666666666666,3340.538861581994,7968.0,-4627.461138418007,50000.0,14575.0,7968.0,0.8853333333333333,2570.568881056347,7619.0,-5048.431118943653,48818.0,13668.0,7619.0,0.8465555555555555
180.0,4.0,3781.724918627785,6600.0,-2818.275081372214,48385.0,11073.0,6600.0,0.7333333333333333,3257.6444736046315,8340.0,-5082.355526395368,49691.0,15303.0,8340.0,0.9266666666666666,3481.124185680968,8101.0,-4619.8758143190325,49953.0,14656.0,8101.0,0.9001111111111111,2758.7102308374388,7704.0,-4945.289769162561,48818.0,13606.0,7704.0,0.856
180.0,5.0,3732.3389309100303,6555.0,-2822.6610690899693,48170.0,11075.0,6555.0,0.7283333333333334,3187.236594153609,8303.0,-5115.763405846391,49687.0,15384.0,8303.0,0.9225555555555556,3407.7844804148544,8088.0,-4680.215519585145,49926.0,14785.0,8088.0,0.8986666666666666,2656.7088964140357,7652.0,-4995.291103585963,48814.0,13712.0,7652.0,0.8502222222222222
180.0,6.0,3698.2832728723483,6567.0,-2868.7167271276526,48757.0,11150.0,6567.0,0.7296666666666667,3230.296964160023,8328.0,-5097.703035839977,49749.0,15247.0,8328.0,0.9253333333333333,3399.7362720729893,8059.0,-4659.263727927009,49995.0,14654.0,8059.0,0.8954444444444445,2684.6637310022843,7686.0,-5001.336268997715,48831.0,13604.0,7686.0,0.854
180.0,7.0,3692.1378570362513,6524.0,-2831.8621429637483,48808.0,11045.0,6524.0,0.7248888888888889,3180.48148079291,8257.0,-5076.5185192070885,49726.0,15229.0,8257.0,0.9174444444444444,3368.5333730523366,7981.0,-4612.466626947663,49935.0,14572.0,7981.0,0.8867777777777778,2635.388936510056,7636.0,-5000.611063489944,48867.0,13675.0,7636.0,0.8484444444444444
180.0,8.0,3698.9452979915145,6541.0,-2842.0547020084864,48664.0,11041.0,6541.0,0.7267777777777777,3179.927644320817,8267.0,-5087.072355679184,49739.0,15264.0,8267.0,0.9185555555555556,3340.3901989228334,7993.0,-4652.6098010771675,49999.0,14659.0,7993.0,0.8881111111111111,2617.3076732434192,7653.0,-5035.692326756581,48863.0,13714.0,7653.0,0.8503333333333334
180.0,9.0,3655.9051601749793,6458.0,-2802.0948398250207,48924.0,10985.0,6458.0,0.7175555555555555,3225.6025020212833,8277.0,-5051.397497978715,49723.0,15178.0,8277.0,0.9196666666666666,3372.2734954114117,7988.0,-4615.726504588588,50000.0,14565.0,7988.0,0.8875555555555555,2719.4681197660684,7717.0,-4997.531880233931,48856.0,13627.0,7717.0,0.8574444444444445
180.0,10.0,3646.0275299928267,6467.0,-2820.972470007174,48328.0,11064.0,6467.0,0.7185555555555555,3248.014207456742,8317.0,-5068.985792543258,49742.0,15294.0,8317.0,0.9241111111111111,3355.0032832256475,7985.0,-4629.9967167743525,49944.0,14666.0,7985.0,0.8872222222222222,2712.8109693921556,7682.0,-4969.189030607845,48788.0,13639.0,7682.0,0.8535555555555555
180.0,11.0,3720.550639048603,6573.0,-2852.4493609513975,48775.0,11054.0,6573.0,0.7303333333333333,3220.973818770356,8340.0,-5119.026181229644,49735.0,15269.0,8340.0,0.9266666666666666,3431.924657982779,8083.0,-4651.0753420172205,50000.0,14625.0,8083.0,0.8981111111111111,2677.656098484501,7693.0,-5015.343901515499,48796.0,13635.0,7693.0,0.8547777777777777
180.0,12.0,3686.633637603908,6520.0,-2833.366362396093,48799.0,11039.0,6520.0,0.7244444444444444,3223.0679581283352,8304.0,-5080.932041871665,49751.0,15207.0,8304.0,0.9226666666666666,3392.8983311801317,8036.0,-4643.101668819869,49986.0,14593.0,8036.0,0.8928888888888888,2726.199405196516,7680.0,-4953.800594803484,48842.0,13530.0,7680.0,0.8533333333333334
180.0,13.0,3708.9680350899985,6569.0,-2860.0319649100015,48827.0,11134.0,6569.0,0.7298888888888889,3171.7382008558834,8299.0,-5127.261799144115,49756.0,15284.0,8299.0,0.9221111111111111,3377.9577367430506,8052.0,-4674.042263256949,50000.0,14675.0,8052.0,0.8946666666666667,2658.951489886777,7651.0,-4992.0485101132235,48873.0,13640.0,7651.0,0.8501111111111112
180.0,14.0,3709.2080713042433,6567.0,-2857.791928695757,48923.0,11110.0,6567.0,0.7296666666666667,3240.6284810157567,8320.0,-5079.371518984245,49722.0,15265.0,8320.0,0.9244444444444444,3397.0768033984123,8049.0,-4651.923196601588,50000.0,14668.0,8049.0,0.8943333333333333,2620.33001186468,7641.0,-5020.669988135319,48859.0,13715.0,7641.0,0.849
180.0,15.0,3634.0926498357185,6475.0,-2840.907350164282,49189.0,11124.0,6475.0,0.7194444444444444,3144.862958390895,8261.0,-5116.137041609105,49733.0,15307.0,8261.0,0.9178888888888889,3300.659220879094,7962.0,-4661.340779120906,49949.0,14671.0,7962.0,0.8846666666666667,2585.1847806246064,7620.0,-5034.815219375393,48862.0,13735.0,7620.0,0.8466666666666667
180.0,16.0,3696.1607316196864,6570.0,-2873.839268380313,48287.0,11111.0,6570.0,0.73,3223.099027512052,8410.0,-5186.900972487948,49693.0,15395.0,8410.0,0.9344444444444444,3381.021397006889,8119.0,-4737.978602993111,49934.0,14779.0,8119.0,0.9021111111111111,2702.91520264454,7750.0,-5047.084797355458,48831.0,13699.0,7750.0,0.8611111111111112
180.0,17.0,3726.8886479908624,6561.0,-2834.1113520091385,48566.0,11043.0,6561.0,0.729,3233.5917602473733,8268.0,-5034.408239752628,49688.0,15122.0,8268.0,0.9186666666666666,3405.9182898791414,8012.0,-4606.08171012086,49977.0,14545.0,8012.0,0.8902222222222222,2664.0909462972086,7681.0,-5016.9090537027905,48789.0,13657.0,7681.0,0.8534444444444444
180.0,18.0,3690.5099950737485,6514.0,-2823.490004926251,49131.0,11112.0,6514.0,0.7237777777777777,3219.1376712052916,8266.0,-5046.862328794708,49712.0,15223.0,8266.0,0.9184444444444444,3391.576209379636,7996.0,-4604.423790620364,49951.0,14609.0,7996.0,0.8884444444444445,2598.04816935671,7611.0,-5012.95183064329,48847.0,13726.0,7611.0,0.8456666666666667
180.0,19.0,3737.924328318791,6595.0,-2857.075671681209,48708.0,11134.0,6595.0,0.7327777777777778,3292.55019841712,8436.0,-5143.44980158288,49677.0,15346.0,8436.0,0.9373333333333334,3498.8456176757268,8202.0,-4703.154382324272,49938.0,14761.0,8202.0,0.9113333333333333,2697.2236075219507,7730.0,-5032.776392478049,48799.0,13698.0,7730.0,0.8588888888888889
180.0,20.0,3720.621157827316,6549.0,-2828.378842172684,48680.0,11068.0,6549.0,0.7276666666666667,3193.089770271686,8296.0,-5102.910229728314,49720.0,15281.0,8296.0,0.9217777777777778,3387.5019730443328,8044.0,-4656.498026955668,49957.0,14658.0,8044.0,0.8937777777777778,2638.08897635167,7659.0,-5020.911023648329,48823.0,13697.0,7659.0,0.851
180.0,21.0,3608.4750129681884,6457.0,-2848.5249870318116,49413.0,11071.0,6457.0,0.7174444444444444,3157.8752096766957,8337.0,-5179.124790323304,49694.0,15341.0,8337.0,0.9263333333333333,3294.1999565806686,8005.0,-4710.800043419332,49926.0,14655.0,8005.0,0.8894444444444445,2597.6926855461343,7648.0,-5050.307314453867,48798.0,13671.0,7648.0,0.8497777777777777
180.0,22.0,3667.6954068425903,6527.0,-2859.30459315741,49168.0,11126.0,6527.0,0.7252222222222222,3148.1976793262124,8251.0,-5102.802320673787,49806.0,15253.0,8251.0,0.9167777777777778,3286.9921357929265,7923.0,-4636.007864207073,50000.0,14578.0,7923.0,0.8803333333333333,2631.4315141553643,7633.0,-5001.568485844637,48863.0,13618.0,7633.0,0.8481111111111111
180.0,23.0,3657.4930344492486,6524.0,-2866.506965550751,48870.0,11133.0,6524.0,0.7248888888888889,3143.615177086038,8296.0,-5152.384822913962,49732.0,15352.0,8296.0,0.9217777777777778,3324.1672857512094,8030.0,-4705.832714248791,50000.0,14734.0,8030.0,0.8922222222222222,2579.8523957749235,7639.0,-5059.147604225076,48889.0,13791.0,7639.0,0.8487777777777777
180.0,24.0,3760.8147311356165,6647.0,-2886.185268864384,48845.0,11230.0,6647.0,0.7385555555555555,3174.645044738408,8345.0,-5170.354955261592,49719.0,15484.0,8345.0,0.9272222222222222,3429.0497691099204,8141.0,-4711.950230890079,49966.0,14836.0,8141.0,0.9045555555555556,2654.0231911969145,7670.0,-5015.976808803086,48847.0,13773.0,7670.0,0.8522222222222222
180.0,25.0,3726.9644647087025,6573.0,-2846.0355352912975,48555.0,11142.0,6573.0,0.7303333333333333,3195.2044980454057,8361.0,-5165.795501954595,49683.0,15434.0,8361.0,0.929,3415.9341073769624,8125.0,-4709.065892623038,49986.0,14841.0,8125.0,0.9027777777777778,2712.638330725066,7707.0,-4994.361669274934,48844.0,13706.0,7707.0,0.8563333333333333
180.0,26.0,3709.38841018988,6548.0,-2838.6115898101207,49139.0,11092.0,6548.0,0.7275555555555555,3225.198739722347,8337.0,-5111.8012602776535,49704.0,15314.0,8337.0,0.9263333333333333,3464.545907144938,8133.0,-4668.454092855062,49933.0,14692.0,8133.0,0.9036666666666666,2717.294578303373,7700.0,-4982.705421696627,48793.0,13600.0,7700.0,0.8555555555555555
180.0,27.0,3732.0751774593423,6547.0,-2814.924822540658,48877.0,11040.0,6547.0,0.7274444444444444,3243.311396969392,8348.0,-5104.688603030609,49706.0,15237.0,8348.0,0.9275555555555556,3436.643360415828,8085.0,-4648.3566395841735,50000.0,14639.0,8085.0,0.8983333333333333,2749.0895146063585,7706.0,-4956.9104853936415,48814.0,13538.0,7706.0,0.8562222222222222
180.0,28.0,3647.133636612486,6510.0,-2862.8663633875144,49059.0,11154.0,6510.0,0.7233333333333334,3199.373556260914,8312.0,-5112.626443739087,49712.0,15325.0,8312.0,0.9235555555555556,3395.7364055138837,8080.0,-4684.263594486118,49948.0,14737.0,8080.0,0.8977777777777778,2617.564375489361,7634.0,-5016.43562451064,48793.0,13683.0,7634.0,0.8482222222222222
180.0,29.0,3758.880982868251,6606.0,-2847.119017131749,48971.0,11153.0,6606.0,0.734,3292.6502219077975,8360.0,-5067.3497780922025,49646.0,15250.0,8360.0,0.9288888888888889,3462.219636885244,8111.0,-4648.780363114755,49975.0,14692.0,8111.0,0.9012222222222223,2737.527632088406,7705.0,-4967.472367911594,48852.0,13644.0,7705.0,0.8561111111111112
180.0,30.0,3649.143113063395,6511.0,-2861.8568869366045,49196.0,11145.0,6511.0,0.7234444444444444,3194.435544058649,8285.0,-5090.564455941351,49739.0,15270.0,8285.0,0.9205555555555556,3307.894726724246,7961.0,-4653.105273275754,50000.0,14684.0,7961.0,0.8845555555555555,2661.1635607859507,7659.0,-4997.836439214049,48817.0,13690.0,7659.0,0.851
180.0,31.0,3704.9094874870743,6549.0,-2844.0905125129257,49069.0,11096.0,6549.0,0.7276666666666667,3242.3769524530812,8364.0,-5121.623047546918,49727.0,15312.0,8364.0,0.9293333333333333,3419.2646976668484,8077.0,-4657.735302333152,49970.0,14672.0,8077.0,0.8974444444444445,2733.3460921899677,7684.0,-4950.653907810033,48822.0,13590.0,7684.0,0.8537777777777777
180.0,32.0,3721.828010097971,6549.0,-2827.171989902029,48431.0,10970.0,6549.0,0.7276666666666667,3262.5832043709925,8394.0,-5131.4167956290075,49654.0,15287.0,8394.0,0.9326666666666666,3487.838164495599,8173.0,-4685.1618355044,50000.0,14667.0,8173.0,0.9081111111111111,2738.958680438129,7710.0,-4971.041319561871,48814.0,13558.0,7710.0,0.8566666666666667
180.0,33.0,3661.9504520510054,6495.0,-2833.049547948995,49133.0,11075.0,6495.0,0.7216666666666667,3155.638400780405,8247.0,-5091.361599219595,49745.0,15252.0,8247.0,0.9163333333333333,3325.0275654623574,7957.0,-4631.9724345376435,49985.0,14622.0,7957.0,0.8841111111111111,2669.299959339036,7727.0,-5057.700040660962,48841.0,13727.0,7727.0,0.8585555555555555
180.0,34.0,3623.1253978235045,6459.0,-2835.8746021764964,49242.0,11025.0,6459.0,0.7176666666666667,3134.8517423952885,8259.0,-5124.148257604713,49700.0,15266.0,8259.0,0.9176666666666666,3292.8458708899548,7953.0,-4660.154129110046,49989.0,14618.0,7953.0,0.8836666666666667,2576.8175249713818,7619.0,-5042.182475028619,48773.0,13606.0,7619.0,0.8465555555555555
180.0,35.0,3749.4685993598528,6578.0,-2828.5314006401472,48701.0,11021.0,6578.0,0.7308888888888889,3271.436400830619,8366.0,-5094.563599169381,49720.0,15259.0,8366.0,0.9295555555555556,3417.6769422770267,8048.0,-4630.323057722973,49983.0,14605.0,8048.0,0.8942222222222223,2636.07783988176,7673.0,-5036.922160118239,48870.0,13756.0,7673.0,0.8525555555555555
180.0,36.0,3667.3923584711215,6518.0,-2850.6076415288785,49270.0,11089.0,6518.0,0.7242222222222222,3212.1002625102233,8320.0,-5107.899737489776,49756.0,15221.0,8320.0,0.9244444444444444,3316.764213759439,7961.0,-4644.235786240561,50000.0,14584.0,7961.0,0.8845555555555555,2577.7886079775317,7641.0,-5063.211392022468,48854.0,13650.0,7641.0,0.849
180.0,37.0,3620.7670178696235,6447.0,-2826.2329821303765,49207.0,10986.0,6447.0,0.7163333333333334,3159.050537079362,8266.0,-5106.949462920638,49764.0,15209.0,8266.0,0.9184444444444444,3344.4786372482267,8007.0,-4662.521362751772,49995.0,14581.0,8007.0,0.8896666666666667,2646.6219700690144,7623.0,-4976.378029930986,48806.0,13535.0,7623.0,0.847
180.0,38.0,3701.0339048739743,6552.0,-2850.9660951260257,49021.0,11162.0,6552.0,0.728,3207.642274522754,8315.0,-5107.357725477246,49709.0,15352.0,8315.0,0.9238888888888889,3411.9863420677907,8084.0,-4672.013657932209,49992.0,14754.0,8084.0,0.8982222222222223,2671.6663071273624,7679.0,-5007.333692872638,48825.0,13734.0,7679.0,0.8532222222222222
180.0,39.0,3762.7291251259962,6599.0,-2836.2708748740038,48265.0,11120.0,6599.0,0.7332222222222222,3337.3276104182,8403.0,-5065.6723895818,49713.0,15297.0,8403.0,0.9336666666666666,3528.895876762049,8160.0,-4631.104123237951,49960.0,14714.0,8160.0,0.9066666666666666,2744.602922121837,7734.0,-4989.397077878162,48846.0,13748.0,7734.0,0.8593333333333333
180.0,40.0,3645.366928062495,6471.0,-2825.6330719375055,47957.0,11009.0,6471.0,0.719,3228.861942949729,8366.0,-5137.1380570502715,49640.0,15316.0,8366.0,0.9295555555555556,3326.4873097215345,8016.0,-4689.512690278466,50000.0,14724.0,8016.0,0.8906666666666667,2624.094257994155,7653.0,-5028.905742005844,48801.0,13702.0,7653.0,0.8503333333333334
180.0,41.0,3677.4504081169134,6558.0,-2880.549591883087,48896.0,11281.0,6558.0,0.7286666666666667,3178.6224751700647,8294.0,-5115.377524829935,49677.0,15424.0,8294.0,0.9215555555555556,3348.0493624057426,8050.0,-4701.950637594257,49999.0,14867.0,8050.0,0.8944444444444445,2596.7629677180803,7658.0,-5061.23703228192,48798.0,13861.0,7658.0,0.8508888888888889
180.0,42.0,3711.8035051359593,6551.0,-2839.1964948640407,48552.0,11122.0,6551.0,0.7278888888888889,3276.796626981577,8375.0,-5098.203373018422,49767.0,15301.0,8375.0,0.9305555555555556,3448.377964016825,8119.0,-4670.622035983174,49998.0,14715.0,8119.0,0.9021111111111111,2700.7811575340547,7690.0,-4989.218842465945,48887.0,13719.0,7690.0,0.8544444444444445
180.0,43.0,3665.2759138753263,6517.0,-2851.7240861246737,48902.0,11107.0,6517.0,0.7241111111111111,3163.444690700044,8289.0,-5125.555309299957,49760.0,15347.0,8289.0,0.921,3364.009878344639,8023.0,-4658.990121655361,50000.0,14677.0,8023.0,0.8914444444444445,2615.7253274935842,7608.0,-4992.274672506417,48790.0,13596.0,7608.0,0.8453333333333334
180.0,44.0,3649.883922662883,6503.0,-2853.116077337118,49065.0,11158.0,6503.0,0.7225555555555555,3171.332297724952,8220.0,-5048.667702275047,49739.0,15202.0,8220.0,0.9133333333333333,3299.101166237309,7889.0,-4589.898833762692,49909.0,14545.0,7889.0,0.8765555555555555,2675.1581944166073,7637.0,-4961.841805583393,48848.0,13575.0,7637.0,0.8485555555555555
180.0,45.0,3757.628527456846,6587.0,-2829.3714725431546,48715.0,10999.0,6587.0,0.7318888888888889,3257.533707894667,8305.0,-5047.466292105333,49722.0,15138.0,8305.0,0.9227777777777778,3429.186518585413,8069.0,-4639.813481414587,49999.0,14597.0,8069.0,0.8965555555555556,2695.0530571094737,7648.0,-4952.946942890526,48893.0,13554.0,7648.0,0.8497777777777777
180.0,46.0,3717.494985988759,6576.0,-2858.505014011241,48067.0,11157.0,6576.0,0.7306666666666667,3192.7497305828942,8315.0,-5122.250269417105,49711.0,15402.0,8315.0,0.9238888888888889,3439.4781687054624,8107.0,-4667.521831294538,49958.0,14763.0,8107.0,0.9007777777777778,2692.5552563545884,7680.0,-4987.444743645411,48844.0,13718.0,7680.0,0.8533333333333334
180.0,47.0,3686.5336326770766,6517.0,-2830.466367322923,48942.0,11008.0,6517.0,0.7241111111111111,3259.9742937130973,8330.0,-5070.025706286903,49720.0,15150.0,8330.0,0.9255555555555556,3435.0129689663254,8085.0,-4649.987031033675,50000.0,14596.0,8085.0,0.8983333333333333,2709.7244040769656,7702.0,-4992.2755959230335,48799.0,13606.0,7702.0,0.8557777777777777
180.0,48.0,3697.2138773524143,6556.0,-2858.7861226475857,49048.0,11199.0,6556.0,0.7284444444444444,3210.119944011362,8325.0,-5114.880055988639,49671.0,15379.0,8325.0,0.925,3411.9166294066126,8070.0,-4658.0833705933865,49900.0,14735.0,8070.0,0.8966666666666666,2696.085325880296,7654.0,-4957.9146741197055,48802.0,13675.0,7654.0,0.8504444444444444
